empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,MAXDepth,<<<NULL>>>,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,creation_order,author
0,1,10.92592593,10.40740741,64,31,295,34,61,17,0.909090909,1,0.322033898,0,0,0,0,0,0,1,0.838235294,0,5,1,0,4,0,0,0,0.712401055,1,0.816326531,0,0,0,0,3,3,0,0,12,0.545454545,0,0,1,0,2,0,0,1,0,8,0,0,0,3,0,0,0,1,0,0,1,9,2,0,0,0,0,11,0,0,4,0,1,1,1,40,6,1,1,0,2,1,0,0,3,0,0,2,0,35,6,0,0,1,1,0,0,1,1,0,6,0,0,6,0,0,0,0,4,0,0,0,0,0,3abdelazim
0,1,11.01315789,9.129298246,174,58,837,80,128,45,0.815384615,1,0.248506571,0,0,0,0,0,0,1,0.838235294,1,12,2,0,7,2,0,1,0.712401055,1,0.816326531,4,0,6,1,1,4,0.75,0.75,35,0.538461538,0,0,1,0,2,0,0,1,13,19,0,0,11,3,0,0,0,1,0,4,1,17,2,0,0,0,0,32,0,0,15,0,1,1,1,120,14,1,1,0,2,1,7,0,7,0,0,8,0,125,14,7,4,1,1,0,0,1,0,0,10,0,5,12,0,0,0,0,8,0,0,0,1,0,3abdelazim
0,1,9.969072165,8.695876289,204,63,967,156,149,73,0.929411765,1,0.31540848,1,1,1,0,0,0,1,0.838235294,1,18,5,2,11,0,0,0,0.713157895,1,0.816326531,2,1,20,7,1,4,0.5,0.5,43,0.505882353,0,0,1,0,3,0,0,1,8,23,1,4,4,3,0,0,0,1,0,6,1,31,2,0,0,0,0,44,0,2,18,0,1,1,1,141,19,1,1,0,2,1,2,0,10,0,0,4,0,149,27,2,6,1,1,0,0,1,1,0,7,0,4,9,0,0,0,0,14,0,0,0,0,0,3abdelazim
0,1,10.75572519,9.336171462,319,68,1409,211,259,94,0.882352941,1,0.333569908,0,0,0,0,0,0,1,0.838235294,1,25,13,1,11,0,0,0,0.709424084,1,0.816326531,5,1,6.8,1.84,1,4,2.8,0.64,54,0.453781513,0,0,1,0,2,0,17,136,56,1257,111,261,167,328,6,86,957,72,62,248,1803,643,636,118,66,970,199,2760,563,31,1461,77,128,397,397,5056,534,397,397,0,470,97,122,167,40,0,5,451,378,2806,1108,125,1953,397,397,3,87,89,502,77,4264,7,861,80,0,0,1041,647,719,816,103,113,49,0,3abdelazim
0,1,10.51190476,9.604847963,211,45,883,116,158,56,0.878378378,1,0.310305776,0,0,0,0,0,0,1,0.838235294,1,16,6,1,9,0,0,0,0.710182768,1,0.816326531,5,0.75,9,4,1,3,1.8,0.72,34,0.459459459,0,0,0,0,2,0,0,0,0,45,0,0,9,0,0,0,18,0,1,4,14,15,8,6,0,4,4,60,4,3,56,0,1,4,4,206,33,4,4,0,4,1,5,5,14,0,0,56,26,155,39,2,24,4,4,0,4,0,4,0,116,1,38,7,0,0,57,0,34,18,8,7,1,0,3abdelazim
0,1,10.85714286,8.898954704,103,40,456,62,65,28,0.864864865,1,0.278508772,0,0,0,0,0,0,1,0.838235294,1,6,1,0,4,1,0,0,0.710182768,1,0.816326531,1,0,5,0,1,3,0,0,22,0.594594595,0,0,0,0,2,0,0,0,0,10,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,14,0,0,6,0,0,0,0,45,10,0,0,0,0,0,2,0,3,0,0,3,0,43,7,2,2,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,8,0,0,0,1,0,3abdelazim
0,1,15.20652174,13.50298614,254,66,1399,0,824,0,0.784090909,0,0.588992137,13,0.857142857,0.230769231,0.769230769,0,0.230769231,1,0.838235294,1,16,5,1,7,3,0,0,0.708333333,1,0.816326531,1,1,31,0,1,4,4,0,53,0.602272727,0,0,1,0,2,0,0,1,6,18,0,0,9,3,0,0,0,1,0,16,2,31,2,0,0,1,2,57,0,0,19,0,1,1,1,138,15,1,1,0,2,1,12,0,5,0,0,20,1,127,17,12,17,1,1,3,0,1,6,0,45,0,4,7,0,0,2,1,8,1,4,7,3,0,3of7
0,1,11.22680412,19.41231772,503,63,2178,0,3465,0,0.916666667,0,1.590909091,0,0,0,0,0,0,1,0.838235294,1,57,17,5,35,0,0,0,0.70984456,1,0.816326531,0,0,0,0,3,3,0,0,140,0.729166667,0,0,1,0,2,0,0,1,0,118,0,2,2,3,0,0,0,1,1,0,1,72,2,0,0,0,2,77,0,0,58,0,1,1,1,359,48,1,1,0,2,1,1,0,35,0,0,19,1,338,76,1,0,1,1,3,0,1,6,0,40,0,3,9,0,0,2,1,39,1,4,7,0,0,3of7
0,1,16.53488372,11.36434109,121,53,711,0,280,0,0.609756098,0,0.393811533,0,0,0,0,0,0,1,0.838235294,1,3,0,0,3,0,0,0,0.70984456,1,0.816326531,0,0,0,0,3,3,0,0,25,0.609756098,0,0,1,0,2,0,0,1,0,18,0,0,2,3,0,0,0,1,0,2,1,18,2,0,0,0,2,26,0,0,7,0,1,1,1,79,10,1,1,0,2,1,3,0,3,0,0,19,1,80,14,1,2,1,1,3,0,1,1,0,40,0,3,6,0,0,2,1,3,1,4,7,0,0,3of7
0,1,13.85964912,11.43953634,145,57,790,0,474,0,0.709090909,0,0.6,0,0,0,0,0,0,1,0.838235294,1,11,4,2,4,1,0,0,0.70984456,1,0.816326531,0,0,0,0,3,5,0,0,32,0.581818182,0,0,0,0,2,0,0,1,16,10,0,0,2,3,0,0,0,1,0,7,1,15,2,0,0,0,2,27,0,0,13,0,1,1,1,84,11,1,1,0,2,1,3,0,4,0,0,19,1,86,18,4,7,1,1,3,0,1,2,0,40,0,3,8,0,0,2,1,7,1,4,7,1,0,3of7
0,1,14.97183099,13.87323944,218,65,1063,0,698,0,0.75,0,0.656632173,0,0,0,0,0,0,1,0.838235294,1,21,8,4,9,0,0,0,0.710594315,1,0.816326531,1,1,8,0,1,5,2,0,46,0.676470588,0,0,1,0,3,0,0,1,4,31,1,5,10,3,0,0,173,1,0,11,47,48,19,0,0,77,4,248,3,0,94,0,4,9,9,358,44,9,9,0,10,1,4,0,11,0,0,87,36,157,31,5,268,9,9,3,3,1,0,0,221,1,9,7,0,0,83,10,22,74,31,27,0,0,3of7
0,1,14.28455285,16.4726776,347,84,1757,0,1571,0,0.830508475,0,0.894137735,2,1,1,0,0,0.5,1,0.838235294,1,28,16,1,11,0,0,0,0.710594315,1,0.816326531,1,1,7,0,1,5,2,0,75,0.63559322,0,5,1,0,2,0,0,1,0,42,0,6,0,3,0,0,0,1,0,4,1,26,2,0,3,0,2,38,0,0,23,0,1,1,1,147,17,1,1,0,2,1,2,0,9,0,0,20,1,148,29,4,4,1,1,3,0,1,11,0,42,0,3,6,0,0,2,1,18,1,4,7,0,0,3of7
0,1,14.25,12.5245098,140,49,741,0,436,0,0.653061224,0,0.588394062,14,0.846153846,0,1,0,0,1,0.838235294,1,11,6,0,5,0,0,0,0.708762887,1,0.816326531,1,0,4,0,1,4,1,0,27,0.551020408,0,1,1,0,2,0,0,1,0,8,0,0,0,3,0,0,0,1,0,0,1,9,2,0,0,0,2,14,0,0,8,0,1,1,1,52,6,1,1,0,2,1,0,0,3,0,0,20,1,45,6,0,0,1,1,3,0,1,1,0,41,0,5,6,0,0,2,1,5,1,4,7,0,0,3of7
0,1,14.29268293,13.12134899,227,66,1172,0,754,0,0.743589744,0,0.64334471,0,0,0,0,0,0,1,0.838235294,1,13,4,0,8,1,0,0,0.706940874,1,0.816326531,1,0,6,0,1,4,2,0,53,0.679487179,0,0,1,0,2,0,0,1,12,17,0,2,4,3,0,0,0,1,0,10,1,23,2,0,0,0,8,52,0,0,29,0,1,1,1,173,19,1,1,0,2,1,3,0,8,0,0,32,4,173,15,4,10,1,1,3,0,1,0,0,66,0,17,8,0,0,8,4,14,1,7,19,1,0,3of7
0,1,15.04819277,14.89744343,257,74,1249,0,960,0,0.7875,0,0.768614892,0,0,0,0,0,0,1,0.838235294,1,16,6,3,7,0,0,0,0.706940874,1,0.816326531,1,0,4,0,1,5,1,0,54,0.675,0,1,1,0,3,0,0,1,4,24,0,2,19,3,0,0,0,1,0,18,1,27,2,0,2,0,2,56,0,3,17,0,1,1,1,152,20,1,1,0,2,1,6,0,7,0,0,20,1,150,23,16,19,1,1,3,0,1,0,0,41,0,5,7,0,0,2,1,10,1,4,7,0,0,3of7
0,1,16.3,14.38965517,99,56,489,0,242,0,0.724137931,0,0.494887526,0,0,0,0,0,0,1,0.838235294,1,4,1,1,2,0,0,0,0.707692308,1,0.816326531,0,0,0,0,3,4,0,0,19,0.655172414,0,0,0,0,1,0,0,1,3,6,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,8,0,0,3,0,1,1,1,28,4,1,1,0,2,1,0,0,2,0,0,2,0,44,4,0,0,1,1,0,0,1,0,0,6,0,1,9,0,0,0,0,3,0,0,0,0,0,735612658
0,1,12.64,13.97387755,131,42,632,0,513,0,0.833333333,0,0.811708861,1,1,1,0,0,0,1,0.838235294,1,11,7,1,3,0,0,0,0.707692308,1,0.816326531,0,0,0,0,3,3,0,0,28,0.583333333,0,0,0,0,1,0,0,1,16,33,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,8,0,0,7,0,1,1,1,65,5,1,1,0,2,1,0,0,3,0,0,2,0,74,35,0,0,1,1,0,0,1,1,0,6,0,1,8,0,0,0,0,10,0,0,0,0,0,735612658
0,1,12.89090909,12.01380471,148,41,709,0,296,0,0.826923077,0,0.417489422,0,0,0,0,0,0,1,0.838235294,0,4,0,0,4,0,0,0,0.707692308,1,0.816326531,3,0.333333333,9.333333333,2.222222222,3,4,0,0,35,0.673076923,0,0,1,0,1,0,0,1,8,41,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,16,0,0,10,0,1,1,1,88,10,1,1,0,2,1,3,0,4,0,0,22,1,102,19,3,0,1,1,3,0,1,6,0,40,0,7,9,0,0,2,1,7,1,3,3,0,0,735612658
0,1,17.57635468,21.76286397,762,70,3568,0,2306,0,1.066666667,0,0.646300448,38,0.761904762,0,0.947368421,0.052631579,0,1,0.838235294,1,26,16,1,9,0,0,0,0.704834606,1,0.823529412,2,0.5,78.5,77.5,3,5,1.5,1.5,106,0.642424242,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,735612658
0,1,11.33333333,13.4741784,179,55,816,0,751,0,0.915492958,0,0.920343137,2,0.727272727,1,0,0,0,1,0.838235294,1,11,5,1,5,0,0,0,0.705583756,1,0.826923077,0,0,0,0,3,3,0,0,43,0.605633803,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,735612658
0,1,11.74603175,17.71223758,159,48,740,0,844,0,1.127272727,0,1.140540541,0,0,0,0,0,0,0,0.838235294,0,14,5,1,7,1,0,0,0.704545455,1,0.826923077,0,0,0,0,3,3,0,0,43,0.781818182,0,1,1,0,1,0,0,1,274,233,28,2,0,3,0,0,15,1,0,0,46,22,6,10,0,1,10,83,3,11,91,12,6,3,3,636,25,3,3,0,4,8,0,1,9,0,0,87,29,802,279,0,181,3,3,6,8,1,70,0,180,0,75,6,0,0,48,4,61,28,6,6,4,0,735612658
0,1,10.67307692,10.78136669,240,70,1110,0,585,0,0.757575758,0,0.527027027,0,0,0,0,0,0,1,0.838235294,1,11,5,1,3,2,0,0,0.704545455,1,0.830188679,3,0.666666667,18,14,2,3,0.666666667,0.888888889,48,0.484848485,1,2,1,0,1,0,0,2,13,29,1,6,2,4,0,3,12,2,0,7,8,5,22,0,0,24,0,76,0,0,57,2,4,13,13,197,11,13,13,0,15,4,0,59,3,0,0,180,0,207,26,0,53,13,13,0,0,2,2,2,314,0,41,11,0,0,0,24,18,1,1,1,2,0,735612658
0,1,9.485714286,10.82277433,155,33,664,0,392,0,0.723076923,0,0.590361446,0,0,0,0,0,0,1,0.838235294,1,6,2,0,1,3,0,0,0.705289673,1,0.830188679,4,0.75,11.25,2.75,2,4,1.5,0.75,33,0.507692308,0,0,1,0,2,0,0,16,7,58,5,29,2,95,0,91,73,21,3,3,68,18,21,11,1,54,16,176,7,3,156,2,7,12,12,315,21,12,12,0,33,24,1,18,2,0,0,61,21,190,94,1,146,12,12,6,2,11,5,97,254,1,48,10,0,0,523,48,28,40,4,4,3,0,735612658
0,1,12.91044776,13.25712347,179,61,865,0,412,0,0.661016949,0,0.476300578,0,0,0,0,0,0,1,0.838235294,1,11,2,0,9,0,0,0,0.706030151,1,0.830188679,4,0.75,4.5,3.5,3,3,1.5,1.5,41,0.694915254,1,0,1,0,1,0,0,21,9,200,48,5,0,18,0,10,45,2,4,0,100,31,89,10,0,16,27,157,24,1,177,26,12,62,62,464,24,62,62,0,64,12,0,14,8,0,0,162,72,337,311,0,72,62,62,9,16,11,144,10,369,0,160,8,0,0,223,29,90,56,11,11,8,0,735612658
0,1,14.47540984,12.56293185,338,107,1766,0,593,0,0.509259259,0,0.335787089,14,0.923076923,0.5,0.5,0,0.5,1,0.84057971,1,12,5,1,6,0,0,0,0.710843373,1,0.830188679,3,1,18,4,2,5,0,0,57,0.527777778,1,0,1,0,1,0,0,1,0,8,0,0,6,3,0,0,0,1,0,4,1,19,2,0,0,0,2,29,0,0,7,0,1,1,1,75,9,1,1,0,2,1,4,0,3,0,0,20,1,74,4,5,4,1,1,3,0,1,0,0,41,0,3,5,0,0,2,1,3,1,3,3,0,0,a180285
0,1,13.26612903,12.42610805,307,98,1645,0,525,0,0.490566038,0,0.319148936,21,1,0,1,0,0,1,0.84057971,1,8,3,0,4,1,0,0,0.711538462,1,0.830188679,3,1,11.33333333,2.444444444,2,5,0.666666667,0.444444444,49,0.462264151,1,0,1,0,1,0,0,1,4,40,1,0,0,3,0,0,0,1,0,0,1,8,2,0,0,0,2,14,0,2,14,0,1,1,1,83,14,1,1,0,2,1,0,0,4,0,0,20,1,73,38,0,0,1,1,3,0,1,3,0,41,0,3,2,0,0,2,1,5,1,3,3,0,0,a180285
0,1,14.06722689,12.27837915,312,97,1674,0,573,0,0.5,0,0.342293907,21,1,0,1,0,0,1,0.84057971,1,13,8,0,4,1,0,0,0.711538462,1,0.830188679,2,1,17,3,2,5,0.5,0.5,43,0.413461538,1,0,1,0,1,0,0,1,0,15,0,0,5,3,0,0,0,1,0,4,1,14,2,0,0,0,2,24,0,0,8,0,1,1,1,69,8,1,1,0,2,1,3,0,3,0,0,20,1,54,12,5,4,1,1,3,0,1,0,0,41,0,3,2,0,0,2,1,6,1,3,3,0,0,a180285
0,1,11.43975904,12.09846659,381,104,1899,0,800,0,0.544217687,0,0.421274355,32,1,0,1,0,0,1,0.84057971,1,18,9,1,5,3,0,0,0.711538462,1,0.833333333,3,0.666666667,18.66666667,10.88888889,2,5,1,0.666666667,59,0.401360544,1,0,1,0,1,0,0,5,12,65,1,5,17,35,0,22,47,3,5,2,55,45,29,2,3,33,26,176,7,4,97,0,3,17,17,435,51,17,17,0,20,1,8,14,8,0,2,43,26,195,42,8,100,17,17,3,7,3,3,22,343,0,77,8,0,0,61,17,32,58,3,3,1,0,a180285
0,1,14.50434783,13.45514874,310,95,1668,0,497,0,0.46875,0,0.297961631,27,0.933333333,0.111111111,0.888888889,0,0.111111111,1,0.84057971,1,7,2,0,4,1,0,0,0.712230216,1,0.833333333,1,1,23,0,2,5,0,0,45,0.46875,1,0,1,0,1,0,0,1,0,25,0,0,1,3,0,0,0,1,0,0,1,15,2,0,0,0,2,20,0,0,8,0,1,1,1,77,11,1,1,0,2,1,1,0,3,0,0,20,1,75,13,1,0,1,1,3,0,1,2,0,41,0,3,3,0,0,2,1,3,1,3,3,0,0,a180285
0,1,13.04878049,12.66493403,305,95,1605,0,487,0,0.447619048,0,0.303426791,29,1,0,1,0,0,1,0.84057971,1,8,3,0,4,1,0,0,0.712230216,1,0.833333333,2,0.5,12.5,6.5,2,5,1,1,37,0.352380952,1,0,1,0,1,0,0,1,0,15,0,0,7,3,0,0,0,1,0,2,1,20,2,0,0,0,2,26,0,1,10,0,1,1,1,97,19,1,1,0,2,1,4,0,6,0,0,21,1,85,15,4,2,1,1,3,0,1,1,0,42,0,4,3,0,0,2,1,7,1,3,3,0,0,a180285
0,1,11.77227723,12.01842274,523,110,2378,0,1098,0,0.627777778,0,0.461732548,31,0.95,0.193548387,0.806451613,0,0,1,0.84057971,1,17,10,2,4,1,0,0,0.712230216,1,0.833333333,6,0.833333333,16.5,9.833333333,2,5,1,1,85,0.472222222,1,0,1,0,1,0,0,1,0,19,0,0,6,3,0,0,0,1,0,4,1,31,2,0,0,0,2,42,0,0,9,0,1,1,1,120,15,1,1,0,2,1,6,0,3,0,0,21,1,122,15,6,4,1,1,3,0,1,0,0,42,0,4,4,0,0,2,1,4,1,3,3,1,0,a180285
0,1,13.34285714,12.70277492,384,109,1868,0,603,0,0.549180328,0,0.322805139,8,0.9,0.125,0.875,0,0,1,0.84057971,1,9,3,0,5,1,0,0,0.712230216,1,0.833333333,6,0.5,9.166666667,8.611111111,2,5,1.333333333,0.666666667,58,0.475409836,1,0,1,0,1,0,0,5,12,57,1,7,20,35,0,22,47,3,5,6,55,69,29,2,3,33,26,205,7,5,98,0,3,17,17,481,55,17,17,0,20,1,9,14,8,0,2,44,26,257,41,8,118,17,17,3,7,3,3,22,344,0,78,12,0,0,61,17,32,58,3,3,2,0,a180285
0,1,13.84033613,12.44395385,319,102,1647,0,627,0,0.542857143,0,0.380692168,7,1,0,1,0,0,1,0.84057971,1,13,6,1,5,1,0,0,0.712230216,1,0.833333333,3,1,14.33333333,3.555555556,2,5,0.666666667,0.444444444,52,0.495238095,1,0,1,0,1,0,0,1,0,27,0,3,3,3,0,0,0,1,0,4,1,24,2,0,0,0,2,37,0,1,18,0,1,1,1,135,15,1,1,0,2,1,3,0,7,0,0,23,1,122,19,3,4,1,1,3,0,1,0,0,46,0,10,4,0,0,2,1,12,1,3,3,0,0,a180285
0,1,10.49411765,7.739635854,183,55,892,18,163,18,0.702702703,1,0.202914798,0,0,0,0,0,0,1,0.842857143,1,9,2,0,4,3,0,0,0.706855792,1,0.833333333,2,0.5,19,0,2,3,1,0,38,0.513513514,0,0,1,0,1,0,8,8,31,228,1,49,27,9,0,3,265,5,1,22,169,166,36,16,1,168,51,527,16,14,278,12,4,20,20,1189,156,20,20,0,25,4,23,60,3,0,0,326,46,474,113,25,400,20,20,3,0,5,32,10,1025,1,173,14,0,0,97,51,164,164,19,21,15,0,aa2985759
0,1,11.4,9.894117647,82,39,399,7,64,7,0.925925926,1,0.177944862,0,0,0,0,0,0,1,0.842857143,1,2,0,0,1,1,0,0,0.706855792,1,0.833333333,0,0,0,0,3,3,0,0,17,0.62962963,0,0,1,0,1,0,0,1,1,38,0,7,1,3,0,0,77,1,0,1,86,47,60,0,0,49,7,138,24,5,59,2,3,40,40,231,31,40,40,0,41,1,0,0,13,0,0,38,61,84,35,0,101,40,40,3,0,1,7,1,129,0,14,9,0,0,125,13,32,80,4,7,1,0,aa2985759
0,1,10.5,8.318181818,117,43,588,37,92,31,0.918367347,1,0.219387755,0,0,0,0,0,0,1,0.842857143,1,13,5,2,5,1,0,0,0.706855792,1,0.833333333,0,0,0,0,3,3,0,0,30,0.612244898,0,0,1,0,1,0,0,1,3,45,0,1,1,3,0,0,56,1,0,1,30,18,50,0,1,31,7,96,16,0,57,0,2,31,31,200,29,31,31,0,32,1,1,0,13,0,0,32,21,85,34,1,77,31,31,3,0,1,2,1,95,0,18,10,0,0,50,12,36,53,4,7,1,0,aa2985759
0,1,12,9.074074074,74,35,336,8,44,6,0.782608696,1,0.154761905,0,0,0,0,0,0,1,0.842857143,1,4,1,0,2,1,0,0,0.706855792,1,0.833333333,0,0,0,0,3,3,0,0,14,0.608695652,0,0,1,0,1,0,0,1,8,41,0,1,0,3,0,0,57,1,0,1,30,18,50,0,0,32,7,105,16,2,62,0,2,31,31,231,35,31,31,0,32,1,1,0,14,0,0,49,21,109,33,1,93,31,31,3,0,1,2,9,142,12,19,11,0,0,50,12,40,61,10,13,3,0,aa2985759
0,1,12.81904762,9.371336996,300,61,1346,39,194,38,0.783505155,1,0.173105498,0,0,0,0,0,0,1,0.842857143,1,20,7,0,9,4,0,0,0.70754717,1,0.833333333,4,0.25,13,8,2,5,1.25,0.375,69,0.711340206,0,3,1,0,1,0,0,1,5,24,0,0,0,3,0,0,0,1,0,0,2,0,2,0,0,1,2,12,0,3,8,0,1,1,1,66,5,1,1,0,2,1,1,0,3,0,0,20,1,64,15,1,1,1,1,3,0,1,2,0,41,0,4,9,0,0,2,1,8,1,4,7,1,0,aa2985759
0,1,11.41558442,9.162508544,192,53,879,50,132,40,0.855072464,1,0.20705347,0,0,0,0,0,0,1,0.842857143,1,16,5,2,8,1,0,0,0.708235294,1,0.833333333,1,1,9,0,2,5,1,0,46,0.666666667,0,1,1,0,1,0,0,1,12,19,0,0,0,3,0,0,1,1,0,0,2,0,2,0,0,2,2,22,0,0,11,0,1,1,1,83,3,1,1,0,2,1,0,0,3,0,0,37,1,85,6,0,3,1,1,3,0,1,3,8,88,12,6,11,0,0,2,1,8,9,10,13,1,0,aa2985759
0,1,12.60526316,12.25461833,447,79,1916,168,507,56,1.024,1,0.352296451,0,0,0,0,0,0,1,0.842857143,1,24,12,0,9,3,0,0,0.707259953,1,0.833333333,2,1,32.5,27.5,2,6,3,0,88,0.704,1,3,1,0,1,0,2,159,67,816,62,61,132,355,7,106,1198,76,79,228,1587,536,428,49,63,1120,167,2752,370,37,1208,52,31,255,255,4004,436,255,255,0,332,23,84,118,42,0,5,235,228,2253,654,88,2313,255,255,6,53,88,308,123,3353,12,618,90,0,0,508,524,562,703,57,63,22,0,aa2985759
0,1,10.20454545,7.999216301,213,58,898,90,27,51,0.84,1,0.130289532,0,0,0,0,0,0,1,0.842857143,1,15,5,1,8,1,0,0,0.708624709,1,0.833333333,3,0.333333333,16.33333333,7.111111111,2,4,1,1.333333333,52,0.693333333,0,1,1,0,1,0,0,1,9,31,0,0,0,3,0,0,0,1,0,0,2,0,2,0,0,1,2,20,0,3,19,0,1,1,1,109,6,1,1,0,2,1,0,0,4,0,0,42,2,116,12,0,14,1,1,6,0,1,10,0,66,0,12,10,0,0,3,1,9,1,6,12,1,0,aa2985759
0,1,12.08333333,8.546610169,178,44,725,59,17,39,0.849056604,1,0.104827586,0,0,0,0,0,0,1,0.842857143,1,15,6,1,5,3,0,0,0.706976744,1,0.833333333,1,0,31,0,2,3,2,0,34,0.641509434,0,0,1,0,1,0,0,7,20,59,2,1,8,22,1,16,62,9,2,3,58,54,51,7,0,78,10,207,0,1,120,1,5,26,26,416,29,26,26,0,36,5,5,71,5,0,4,206,23,109,61,4,134,26,26,3,0,6,8,10,570,6,67,11,0,0,61,28,57,114,9,12,3,0,aa2985759
0,1,15.9375,9.151209677,127,36,510,54,15,26,0.838709677,1,0.135294118,2,0.7,1,0,0,0,1,0.842857143,1,11,4,0,7,0,0,0,0.706976744,1,0.833333333,0,0,0,0,3,3,0,0,31,1,0,0,1,0,1,0,0,1,6,9,0,0,16,3,0,0,0,1,0,1,1,3,2,0,0,0,2,19,0,0,6,0,1,1,1,56,6,1,1,0,2,1,4,0,4,0,0,20,1,90,7,8,1,1,1,3,0,1,0,0,42,0,4,13,0,0,2,1,6,1,3,3,0,0,aaaaajack
0,1,17.76190476,9.123809524,78,36,373,22,10,15,0.75,1,0.085790885,2,0.7,1,0,0,0,1,0.842857143,0,3,1,0,2,0,0,0,0.706976744,1,0.833333333,0,0,0,0,3,2,0,0,18,0.9,0,0,1,0,1,0,0,1,5,23,0,1,5,3,0,0,13,1,0,7,10,18,2,0,0,28,2,73,0,2,17,2,1,1,1,106,14,1,1,0,2,1,2,0,5,0,0,21,3,82,14,6,38,1,1,3,0,1,10,0,55,0,10,8,0,0,4,1,10,24,3,3,0,0,aaaaajack
0,1,22.44444444,13.53418803,117,42,606,37,21,21,0.807692308,1,0.095709571,2,0.7,1,0,0,0,1,0.842857143,1,10,3,2,5,0,0,0,0.706976744,1,0.833333333,0,0,0,0,3,4,0,0,28,1.076923077,0,0,1,0,1,0,0,1,23,27,0,1,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,18,0,0,11,0,1,1,1,98,5,1,1,0,2,1,1,0,4,0,0,22,1,119,31,1,0,1,1,3,0,1,1,0,47,0,8,4,0,0,2,1,10,1,3,3,0,0,aaaaajack
0,1,12.27777778,10.32352941,55,23,221,0,108,0,0.764705882,0,0.488687783,0,0,0,0,0,0,1,0.842857143,0,4,1,0,3,0,0,0,0.706976744,1,0.833333333,0,0,0,0,3,3,0,0,14,0.823529412,0,0,1,0,1,0,0,1,86,150,2,28,2,3,0,0,26,1,0,11,19,52,2,0,0,56,2,185,0,2,49,4,1,1,1,530,45,1,1,0,2,1,7,0,23,0,0,28,5,610,69,8,79,1,1,3,0,1,31,0,85,0,44,20,0,0,6,1,50,47,3,3,0,0,aaaaajack
